Date,Open,High,Low,Close,Adj Close,Volume
2022-10-17,37.950001,38.599998,37.349998,38.250000,37.042294,25599119
2022-10-18,38.650002,38.849998,37.400002,38.500000,37.284401,22923218
2022-10-19,38.099998,38.700001,37.299999,37.349998,36.170708,17576844
2022-10-20,37.000000,37.400002,36.500000,37.299999,36.122288,26865575
2022-10-21,37.299999,37.299999,36.500000,36.799999,35.638077,19128837
2022-10-24,36.000000,36.250000,32.549999,32.750000,31.715952,72228174
2022-10-25,32.299999,33.650002,32.000000,33.049999,32.006477,46845309
2022-10-26,32.299999,34.000000,32.299999,33.500000,32.442272,44227175
2022-10-27,34.000000,35.049999,33.549999,33.700001,32.635956,38568141
2022-10-28,33.750000,34.200001,32.299999,32.450001,31.425425,42848969
2022-10-31,32.299999,33.000000,31.299999,31.400000,30.408575,49959994
2022-11-01,31.799999,33.150002,31.400000,32.849998,31.812792,62705403
2022-11-02,32.549999,33.500000,32.049999,33.299999,32.248585,33452365
2022-11-03,32.750000,33.000000,31.700001,31.900000,30.892788,31288109
2022-11-04,32.099998,35.049999,32.099998,34.650002,33.555962,72105351
2022-11-07,34.700001,37.049999,34.450001,36.799999,35.638077,71677727
2022-11-08,37.000000,37.000000,35.799999,36.099998,34.960178,37535697
2022-11-09,35.849998,36.450001,35.049999,35.450001,34.330704,31787862
2022-11-10,34.750000,34.900002,34.349998,34.750000,33.652802,22335655
2022-11-11,37.000000,39.450001,36.599998,39.450001,38.204407,70560459
2022-11-14,42.900002,42.950001,41.099998,41.900002,40.577049,96173258
2022-11-15,42.500000,44.200001,42.000000,44.150002,42.756008,77359850
2022-11-16,44.500000,44.500000,43.500000,44.450001,43.046535,64946586
2022-11-17,43.799999,44.150002,41.900002,44.099998,42.707584,53548573
2022-11-18,44.000000,44.000000,42.099998,42.450001,41.109684,35609312
2022-11-21,41.500000,41.500000,40.049999,41.150002,39.850731,33588039
2022-11-22,41.150002,42.000000,40.849998,41.349998,40.044415,27896519
2022-11-23,41.349998,42.400002,41.200001,41.799999,40.480206,23050040
2022-11-24,42.250000,42.599998,41.900002,42.549999,41.206524,21281846
2022-11-25,42.549999,43.950001,42.200001,43.849998,42.465477,30453567
2022-11-28,42.049999,42.049999,40.349998,41.849998,40.528625,46328302
2022-11-29,43.000000,47.400002,43.000000,47.250000,45.758129,96954957
2022-11-30,47.250000,48.000000,46.549999,47.750000,46.242340,79715289
2022-12-01,49.349998,50.000000,47.349998,47.549999,46.048656,48325221
2022-12-02,47.549999,47.799999,46.299999,46.799999,45.322334,37282518
2022-12-05,48.799999,53.099998,48.150002,52.950001,51.278156,102675588
2022-12-06,51.599998,52.049999,50.099998,51.650002,50.019203,73352584
2022-12-07,51.500000,51.900002,49.049999,49.099998,47.549713,69557276
2022-12-08,49.250000,51.650002,49.250000,51.450001,49.825520,39187167
2022-12-09,51.450001,52.950001,51.200001,52.750000,51.084473,58059903
2022-12-12,51.950001,52.000000,50.099998,50.349998,48.760246,32128581
2022-12-13,50.450001,51.549999,50.450001,50.950001,49.341305,35069160
2022-12-14,51.900002,51.900002,50.349998,50.799999,49.196041,31017646
2022-12-15,50.750000,51.400002,49.400002,49.900002,48.324459,37282854
2022-12-16,49.900002,51.599998,49.799999,51.000000,49.389725,33531772
2022-12-19,50.900002,51.750000,49.349998,49.900002,48.324459,22882399
2022-12-20,49.299999,49.650002,48.099998,49.099998,47.549713,22328766
2022-12-21,49.250000,50.099998,48.950001,49.849998,48.276035,21560658
2022-12-22,51.000000,51.000000,50.150002,50.500000,48.905514,28974097
2022-12-23,50.349998,50.900002,49.750000,50.450001,48.857090,18858935
2022-12-28,50.849998,52.049999,50.799999,51.250000,49.631832,34303984
2022-12-29,50.799999,50.849998,48.900002,50.700001,49.099197,33101762
2022-12-30,51.200001,52.750000,51.150002,51.650002,50.019203,31803365
2023-01-03,51.000000,53.000000,50.400002,52.849998,51.181313,36929088
2023-01-04,53.250000,55.750000,52.950001,55.700001,53.941330,47876092
2023-01-05,56.400002,56.549999,54.799999,55.400002,53.650803,44636366
2023-01-06,56.200001,57.000000,55.500000,56.349998,54.570805,46524915
2023-01-09,57.099998,59.150002,56.799999,58.549999,56.701340,52263238
2023-01-10,59.349998,59.349998,56.700001,56.750000,54.958176,42527119
2023-01-11,57.650002,59.599998,57.299999,58.750000,56.895027,66201098
2023-01-12,59.599998,60.299999,58.900002,60.000000,58.105560,56867857
2023-01-13,60.000000,62.200001,59.799999,62.150002,60.187675,50482568
2023-01-16,62.200001,63.099998,60.650002,60.799999,58.880299,49041970
2023-01-17,60.849998,60.849998,58.900002,59.349998,57.476082,43059896
2023-01-18,59.349998,60.500000,58.849998,60.200001,58.299244,25015792
2023-01-19,60.150002,60.650002,59.799999,60.450001,58.541351,20329213
2023-01-20,61.349998,62.200001,60.650002,62.150002,60.187675,31762007
2023-01-26,63.250000,64.800003,62.950001,64.750000,62.705582,43712601
2023-01-27,65.000000,65.099998,63.900002,64.199997,62.172947,28626737
2023-01-30,63.900002,64.150002,60.549999,60.900002,58.977142,60395574
2023-01-31,61.700001,61.750000,60.000000,60.700001,58.783459,54744630
2023-02-01,62.000000,62.000000,60.000000,61.650002,59.703465,40860902
2023-02-02,61.950001,61.950001,60.400002,60.400002,58.492931,35580217
2023-02-03,59.500000,59.950001,57.349998,57.900002,56.071865,49741765
2023-02-06,56.450001,56.650002,55.549999,56.049999,54.280277,41934130
2023-02-07,56.400002,57.750000,56.200001,57.049999,55.248703,24077635
2023-02-08,57.049999,58.099998,56.950001,57.599998,55.781334,21675693
2023-02-09,57.000000,59.299999,57.000000,59.150002,57.282398,32727642
2023-02-10,59.150002,59.150002,57.799999,58.299999,56.459236,21168324
2023-02-13,58.049999,58.349998,57.000000,58.049999,56.217129,20370406
2023-02-14,58.500000,59.000000,57.700001,58.299999,56.459236,14383725
2023-02-15,58.299999,58.549999,56.299999,56.700001,54.909756,28540504
2023-02-16,57.650002,58.549999,57.000000,57.450001,55.636074,21450519
2023-02-17,57.500000,57.950001,56.650002,57.049999,55.248703,15016744
2023-02-20,56.900002,58.650002,56.849998,58.049999,56.217129,18037957
2023-02-21,57.950001,58.400002,57.000000,57.349998,55.539230,23596391
2023-02-22,56.900002,57.250000,55.299999,55.599998,53.844482,35991272
2023-02-23,55.750000,56.950001,55.549999,55.900002,54.135014,20247191
2023-02-24,55.500000,55.799999,54.099998,54.150002,52.440269,32396270
2023-02-27,53.750000,54.299999,53.150002,53.500000,51.810791,25018383
2023-02-28,54.000000,54.650002,53.000000,53.299999,51.617104,28520232
2023-03-01,53.500000,57.750000,53.500000,57.500000,55.684494,42650882
2023-03-02,56.900002,58.000000,56.549999,56.900002,55.103439,17659491
2023-03-03,57.549999,57.900002,56.849998,57.200001,55.393967,15569291
2023-03-06,56.799999,57.349998,55.250000,55.849998,54.086590,23384375
2023-03-07,55.200001,57.150002,54.599998,55.500000,53.747643,26555463
2023-03-08,54.250000,54.450001,53.000000,53.250000,51.568684,31011200
2023-03-09,53.250000,53.750000,52.150002,52.349998,50.697098,29630632
2023-03-10,52.099998,52.549999,51.299999,51.500000,49.873940,30699818
2023-03-13,51.349998,52.900002,51.299999,52.200001,50.551838,30562003
2023-03-14,52.000000,52.099998,50.400002,50.700001,49.099197,30501713
2023-03-15,51.700001,52.950001,51.700001,52.250000,50.600258,23258780
2023-03-16,50.099998,51.099998,49.849998,50.500000,48.905514,51226284
2023-03-17,51.150002,52.650002,50.950001,51.599998,49.970779,44435564
2023-03-20,51.049999,51.650002,49.750000,50.049999,48.469719,42755952
2023-03-21,50.750000,51.250000,50.349998,50.700001,49.099197,26619533
2023-03-22,50.950001,52.150002,50.950001,51.500000,49.873940,35851244
2023-03-23,51.700001,52.750000,51.099998,52.599998,50.939205,24386837
2023-03-24,51.900002,52.200001,51.349998,52.000000,50.358150,17025925
2023-03-27,52.000000,52.000000,50.450001,50.700001,49.099197,21704620
2023-03-28,51.250000,52.000000,50.750000,51.250000,49.631832,16271596
2023-03-29,52.500000,53.200001,50.900002,51.750000,50.116043,24820036
2023-03-30,51.000000,51.500000,50.099998,50.799999,49.196041,40027914
2023-03-31,51.500000,52.750000,51.049999,51.099998,49.486568,27857379
2023-04-03,51.349998,51.750000,50.500000,51.200001,49.583412,16253343
2023-04-04,50.950001,51.200001,50.250000,50.700001,49.099197,17594436
2023-04-06,50.549999,51.099998,50.200001,51.000000,49.389725,17928373
2023-04-11,52.000000,52.849998,51.250000,52.099998,50.454994,23722202
2023-04-12,52.349998,52.349998,51.549999,51.799999,50.164467,13849831
2023-04-13,51.000000,51.549999,50.200001,51.549999,49.922359,21563438
2023-04-14,51.799999,52.599998,51.349998,52.099998,50.454994,17603006
2023-04-17,51.799999,54.450001,51.349998,54.099998,52.391846,26963997
2023-04-18,54.099998,55.950001,53.700001,54.900002,53.166588,35094369
2023-04-19,54.900002,55.450001,54.099998,54.250000,52.537109,20375414
2023-04-20,54.150002,55.299999,54.150002,54.900002,53.166588,18735052
2023-04-21,54.450001,54.700001,52.400002,52.900002,51.229736,31019124
2023-04-24,52.799999,53.700001,51.849998,52.650002,50.987629,18345024
2023-04-25,52.500000,52.500000,51.250000,51.450001,49.825520,25602869
2023-04-26,51.450001,52.150002,50.849998,51.549999,49.922359,24713490
2023-04-27,52.250000,56.799999,52.250000,56.200001,54.425541,65832119
2023-04-28,56.799999,58.250000,56.049999,56.700001,54.909756,60233424
2023-05-02,57.750000,58.000000,55.299999,55.599998,53.844482,25607995
2023-05-03,54.799999,55.250000,54.150002,55.000000,53.263428,20700150
2023-05-04,55.000000,59.250000,54.750000,59.250000,57.379238,55580135
2023-05-05,60.900002,61.349998,59.400002,60.049999,58.153980,52111613
2023-05-08,60.299999,61.200001,59.799999,61.150002,59.219250,38049667
2023-05-09,61.099998,61.700001,58.500000,58.750000,56.895027,38189725
2023-05-10,58.750000,59.000000,57.549999,57.700001,55.878181,21775281
2023-05-11,57.799999,58.750000,56.950001,57.650002,55.829762,22409448
2023-05-12,56.950001,57.200001,55.849998,55.900002,54.135014,23497645
2023-05-15,56.150002,58.799999,55.599998,58.049999,56.217129,21739324
2023-05-16,58.500000,58.500000,57.200001,57.650002,55.829762,17728375
2023-05-17,57.650002,57.799999,54.799999,55.099998,53.360271,27690741
2023-05-18,55.200001,57.450001,55.200001,56.299999,54.522381,25670064
2023-05-19,55.349998,55.400002,54.099998,54.750000,53.021324,24683586
2023-05-22,54.049999,56.099998,54.049999,54.950001,53.215008,25167818
2023-05-23,55.000000,55.299999,52.750000,53.049999,51.374996,35154861
2023-05-24,52.400002,52.549999,50.900002,51.599998,49.970779,42956848
2023-05-25,50.900002,51.400002,50.599998,51.150002,49.534992,23976084
2023-05-29,51.799999,51.900002,50.450001,50.500000,48.905514,21870795
2023-05-30,50.299999,50.900002,50.049999,50.650002,49.050777,18918658
2023-05-31,50.049999,50.299999,48.900002,49.700001,48.130772,43725264
2023-06-01,49.150002,49.900002,48.900002,49.299999,47.743401,25862326
2023-06-02,49.849998,51.950001,49.849998,51.549999,49.922359,41676167
2023-06-05,51.650002,51.900002,50.849998,51.799999,50.164467,23935828
2023-06-06,51.700001,53.599998,51.150002,52.250000,50.600258,30257736
2023-06-07,52.950001,53.549999,52.549999,52.799999,51.132893,26961497
2023-06-08,52.549999,53.799999,52.450001,53.400002,51.713951,20984236
2023-06-09,53.799999,54.099998,53.150002,53.450001,51.762371,14199841
2023-06-12,53.700001,53.849998,52.900002,53.750000,52.052898,14624717
2023-06-13,53.200001,53.950001,52.650002,53.849998,52.149738,20957038
2023-06-14,52.650002,52.799999,51.200001,51.299999,51.299999,18971269
2023-06-15,51.950001,52.599998,51.049999,52.250000,52.250000,21622516
2023-06-16,52.700001,53.349998,52.349998,52.799999,52.799999,29461410
2023-06-19,52.750000,52.750000,51.500000,52.049999,52.049999,16948768
2023-06-20,51.700001,51.700001,50.650002,50.700001,50.700001,25232264
2023-06-21,49.849998,50.849998,49.700001,50.000000,50.000000,24109703
2023-06-23,50.000000,50.250000,48.799999,49.299999,49.299999,21839066
2023-06-26,49.299999,49.650002,48.500000,48.599998,48.599998,25243450
2023-06-27,48.750000,50.250000,48.650002,50.099998,50.099998,27026668
